date,ticker,daily_return
2023-02-13,HDB,-0.005008347245409106
2023-02-14,HDB,-0.022651006711409405
2023-02-15,HDB,0.008583690987124415
2023-02-16,HDB,0.040000000000000036
2023-02-17,HDB,-0.00327332242225864
2023-02-20,HDB,0.018883415435139606
2023-02-21,HDB,0.011281224818694646
2023-02-22,HDB,-0.026294820717131517
2023-02-23,HDB,-0.02454991816693952
2023-02-24,HDB,-0.030201342281879096
2023-02-27,HDB,-0.03460207612456745
2023-02-28,HDB,0.008960573476702427
2023-03-01,HDB,0.03818827708703365
2023-03-02,HDB,0.017108639863131048
2023-03-03,HDB,-0.011774600504625754
2023-03-06,HDB,0.01191489361702125
2023-03-07,HDB,0.027754415475189198
2023-03-08,HDB,0.004909983633387682
2023-03-09,HDB,-0.004885993485341911
2023-03-10,HDB,0.0
2023-03-13,HDB,-0.00327332242225864
2023-03-14,HDB,-0.021346469622331665
2023-03-15,HDB,0.025167785234899487
2023-03-16,HDB,-0.03518821603928002
2023-03-17,HDB,0.03647158608990675
2023-03-20,HDB,-0.03846153846153855
2023-03-21,HDB,-0.02212765957446805
2023-03-22,HDB,0.013925152306353272
2023-03-23,HDB,0.0
2023-03-24,HDB,0.023175965665235942
2023-03-27,HDB,0.008389261744966348
2023-03-28,HDB,-0.0033277870216305017
2023-03-29,HDB,-0.0025041736227046085
2023-03-30,HDB,0.03347280334728042
2023-03-31,HDB,0.029149797570850344
2023-04-03,HDB,0.0055074744295828815
2023-04-04,HDB,-0.010954616588419341
2023-04-05,HDB,0.029272151898734222
2023-04-06,HDB,-0.002305918524212136
2023-04-07,HDB,-0.01078582434514641
2023-04-10,HDB,0.013239875389408073
2023-04-11,HDB,-0.00768639508070712
2023-04-12,HDB,0.005422153369481153
2023-04-13,HDB,0.0023112480739599928
2023-04-14,HDB,-0.009992313604919256
2023-04-17,HDB,-0.010869565217391353
2023-04-18,HDB,0.0031397174254317317
2023-04-19,HDB,-0.015649452269170472
2023-04-20,HDB,0.007949125596184325
2023-04-21,HDB,-0.021293375394321745
2023-04-24,HDB,-0.002417405318291599
2023-04-25,HDB,-0.021001615508885463
2023-04-26,HDB,0.02970297029702973
2023-04-27,HDB,0.00560897435897445
2023-04-28,HDB,-0.011155378486055856
2023-05-04,HDB,0.0
2023-05-05,HDB,0.013698630136986356
2023-05-08,HDB,0.007949125596184325
2023-05-09,HDB,-0.007886435331230235
2023-05-10,HDB,0.004769475357710773
2023-05-11,HDB,0.0031645569620253333
2023-05-12,HDB,0.010252365930599527
2023-05-15,HDB,0.0
2023-05-16,HDB,0.005464480874316946
2023-05-17,HDB,0.004658385093167627
2023-05-18,HDB,-0.010046367851622828
2023-05-19,HDB,0.0
2023-05-22,HDB,0.0023419203747072626
2023-05-23,HDB,0.0031152647975078995
2023-05-24,HDB,0.0
2023-05-25,HDB,0.0
2023-05-26,HDB,0.0
2023-05-29,HDB,0.01552795031055898
2023-05-30,HDB,0.0
2023-05-31,HDB,-0.020642201834862317
2023-06-01,HDB,0.010928961748633892
2023-06-02,HDB,0.02393822393822398
2023-06-05,HDB,0.0
2023-06-06,HDB,0.007541478129713397
2023-06-07,HDB,-0.010479041916167553
2023-06-08,HDB,-0.015128593040847238
2023-06-09,HDB,-0.01075268817204289
2023-06-12,HDB,-0.005434782608695676
2023-06-13,HDB,0.010928961748633892
2023-06-14,HDB,0.0023166023166023564
2023-06-15,HDB,0.0
2023-06-16,HDB,-0.0023112480739599928
2023-06-19,HDB,-0.013899613899613916
2023-06-20,HDB,0.019577133907595856
2023-06-21,HDB,-0.003072196620583667
2023-06-22,HDB,0.0030816640986131016
2023-06-23,HDB,-0.003072196620583667
2023-06-26,HDB,0.007704160246533087
2023-06-27,HDB,-0.004587155963302836
2023-06-28,HDB,0.0023041474654379446
2023-06-29,HDB,-0.0214559386973181
2023-06-30,HDB,0.014095536413468945
2023-07-03,HDB,-0.008494208494208455
2023-07-04,HDB,0.005451713395638658
2023-07-05,HDB,-0.005422153369481042
2023-07-06,HDB,-0.013239875389408073
2023-07-07,HDB,0.007892659826361559
2023-07-10,HDB,0.0
2023-07-11,HDB,0.014095536413468945
2023-07-12,HDB,-0.003088803088802994
2023-07-13,HDB,0.0030983733539891034
2023-07-14,HDB,0.016216216216216273
2023-07-17,HDB,0.0
2023-07-18,HDB,0.0
2023-07-19,HDB,0.025075987841945313
2023-07-20,HDB,0.008895478131949464
2023-07-21,HDB,0.011756061719323974
2023-07-24,HDB,0.002904865649963728
2023-07-25,HDB,-0.002896451846488124
2023-07-26,HDB,0.0
2023-07-27,HDB,0.0
2023-07-28,HDB,0.002904865649963728
2023-07-31,HDB,0.005792903692976026
2023-08-01,HDB,0.011519078473722022
2023-08-02,HDB,-0.008540925266903976
2023-08-03,HDB,-0.011486001435750182
2023-08-04,HDB,-0.002904865649963617
2023-08-07,HDB,0.011653313911143437
2023-08-08,HDB,0.0
2023-08-09,HDB,-0.0028797696184306165
2023-08-10,HDB,-0.005776173285198527
2023-08-11,HDB,-0.008714596949890963
2023-08-14,HDB,0.00586080586080584
2023-08-15,HDB,-0.0058266569555717185
2023-08-16,HDB,0.00586080586080584
2023-08-17,HDB,0.0
2023-08-18,HDB,-0.05535324107793149
2023-08-21,HDB,0.0
2023-08-22,HDB,0.012336160370084892
2023-08-23,HDB,-0.018278750952018252
2023-08-24,HDB,0.006206361520558534
2023-08-25,HDB,0.0030840400925211675
2023-08-28,HDB,0.003074558032282848
2023-08-29,HDB,-0.006130268199233679
2023-08-30,HDB,0.009252120277563503
2023-08-31,HDB,0.030557677616501078
2023-09-05,HDB,0.014825796886582587
2023-09-06,HDB,0.005843681519357213
2023-09-07,HDB,0.005809731299927456
2023-09-08,HDB,0.002888086642599319
2023-09-11,HDB,-0.01439884809215275
2023-09-12,HDB,0.01753104455807164
2023-09-13,HDB,0.002871500358937684
2023-09-14,HDB,0.0028632784538296097
2023-09-15,HDB,0.028551034975017764
2023-09-18,HDB,-0.022206800832755058
2023-09-19,HDB,0.005677785663591228
2023-09-20,HDB,0.008468595624558928
2023-09-21,HDB,-0.01679496151154647
2023-09-22,HDB,0.0
2023-09-25,HDB,-0.008540925266903976
2023-09-26,HDB,0.0
2023-09-27,HDB,0.0
2023-09-28,HDB,-0.005743000717875146
2023-09-29,HDB,0.002888086642599319
2023-10-02,HDB,-0.01439884809215275
2023-10-03,HDB,0.0
2023-10-04,HDB,0.0
2023-10-05,HDB,-0.008765522279035709
2023-10-06,HDB,0.008843036109064117
2023-10-09,HDB,-0.0029218407596784957
2023-10-10,HDB,0.02051282051282044
2023-10-11,HDB,0.011486001435750293
2023-10-12,HDB,-0.005677785663591228
2023-10-13,HDB,0.005710206995003464
2023-10-16,HDB,-0.011355571327182457
2023-10-17,HDB,0.008614501076812608
2023-10-18,HDB,0.0
2023-10-19,HDB,-0.002846975088968029
2023-10-20,HDB,0.014275517487509104
2023-10-23,HDB,-0.014074595355383579
2023-10-24,HDB,0.002855103497501954
2023-10-25,HDB,-0.002846975088968029
2023-10-26,HDB,-0.028551034975017875
2023-10-27,HDB,0.014695077149155189
2023-10-30,HDB,-0.002896451846488124
2023-10-31,HDB,0.0
2023-11-01,HDB,0.002904865649963728
2023-11-02,HDB,0.020275162925416312
2023-11-03,HDB,0.04258339247693388
2023-11-06,HDB,-0.005445881552076259
2023-11-07,HDB,-0.01368925393566045
2023-11-08,HDB,0.044413601665510116
2023-11-09,HDB,-0.0026578073089701393
2023-11-10,HDB,0.005329780146569041
2023-11-13,HDB,-0.002650762094101977
2023-11-14,HDB,-0.0026578073089701393
2023-11-15,HDB,0.00799467021985345
2023-11-16,HDB,0.0026437541308657053
2023-11-17,HDB,-0.02373104812129201
2023-11-20,HDB,0.01080351114112088
2023-11-21,HDB,0.0
2023-11-22,HDB,-0.005344021376085473
2023-11-23,HDB,-0.029550033579583745
2023-11-24,HDB,0.01384083044982698
2023-11-27,HDB,-0.010921501706484649
2023-11-28,HDB,-0.002760524499655026
2023-11-29,HDB,0.0
2023-11-30,HDB,-0.0027681660899653293
2023-12-01,HDB,0.011103400416377474
2023-12-04,HDB,0.016472203157172238
2023-12-05,HDB,-0.0027008777852802757
2023-12-06,HDB,0.008124576844956044
2023-12-07,HDB,0.005372733378106176
2023-12-08,HDB,0.002672010688042681
2023-12-11,HDB,0.0
2023-12-12,HDB,0.0026648900732846315
2023-12-13,HDB,0.0026578073089700283
2023-12-14,HDB,0.002650762094102088
2023-12-15,HDB,0.005287508261731633
2023-12-18,HDB,-0.0315581854043393
2023-12-19,HDB,0.029871011541072523
2023-12-20,HDB,-0.007910349373764003
2023-12-21,HDB,-0.0026578073089701393
2023-12-22,HDB,0.01065956029313786
2023-12-25,HDB,0.01054713249835193
2023-12-26,HDB,0.002609262883235486
2023-12-27,HDB,0.005204944697462688
2023-12-28,HDB,0.0025889967637540146
2023-12-29,HDB,0.04906391220142026
2024-01-02,HDB,-0.019692307692307676
2024-01-03,HDB,0.005021971123666091
2024-01-04,HDB,0.01998750780761993
2024-01-05,HDB,0.004898958971218725
2024-01-08,HDB,0.0024375380865324647
2024-01-09,HDB,0.0
2024-01-10,HDB,0.007294832826747699
2024-01-11,HDB,0.0048280024140010536
2024-01-12,HDB,0.00480480480480483
2024-01-15,HDB,0.00478182904961133
2024-01-16,HDB,0.0
2024-01-17,HDB,-0.007138607971445388
2024-01-18,HDB,-0.002396644697423733
2024-01-19,HDB,0.007207207207207356
2024-01-22,HDB,0.011926058437686349
2024-01-23,HDB,-0.009428403064230984
2024-01-24,HDB,0.007138607971445721
2024-01-25,HDB,-0.004725339633786074
2024-01-26,HDB,0.011869436201780381
2024-01-29,HDB,0.004692082111436902
2024-01-30,HDB,0.021015761821365997
2024-01-31,HDB,-0.002287021154945612
2024-02-01,HDB,0.0
2024-02-02,HDB,0.02521489971346713
2024-02-05,HDB,0.013415315818893214
2024-02-06,HDB,0.015444015444015413
2024-02-07,HDB,0.02390005431830544
2024-02-15,HDB,0.0042440318302385815
2024-02-16,HDB,-0.014791336502905539
2024-02-19,HDB,0.002144772117962601
2024-02-20,HDB,0.010700909577314066
2024-02-21,HDB,-0.004235044997353166
2024-02-22,HDB,-0.02551834130781505
2024-02-23,HDB,-0.017457719585379006
2024-02-26,HDB,0.008883953359244856
2024-02-27,HDB,0.0
2024-02-28,HDB,0.022014309301045643
2024-02-29,HDB,0.004308023694130192
2024-03-01,HDB,0.0
2024-03-04,HDB,0.0
2024-03-05,HDB,0.00857908847184996
2024-03-06,HDB,-0.0021265284423178654
2024-03-07,HDB,-0.012786361214704223
2024-03-08,HDB,-0.0064759848893686245
2024-03-11,HDB,0.004345464421509959
2024-03-12,HDB,-0.006489994591670989
2024-03-13,HDB,0.00653238976592263
2024-03-14,HDB,-0.006489994591670989
2024-03-15,HDB,0.0021774632553075435
2024-03-18,HDB,-0.03041825095057027
2024-03-19,HDB,0.0022408963585434094
2024-03-20,HDB,0.011179429849077716
2024-03-21,HDB,0.057490326147042525
2024-03-22,HDB,-0.004181913225300482
2024-03-25,HDB,-0.010498687664041939
2024-03-26,HDB,0.02758620689655178
2024-03-27,HDB,-0.0020650490449150016
2024-03-28,HDB,0.0041386445938955685
2024-03-29,HDB,-0.0061823802163833985
2024-04-01,HDB,-0.004147226542249749
2024-04-02,HDB,-0.004164497657470179
2024-04-03,HDB,-0.020909566126502854
2024-04-04,HDB,-0.0021356113187399606
2024-04-05,HDB,0.0
2024-04-08,HDB,0.023542001070090857
2024-04-09,HDB,0.002090956612650352
2024-04-10,HDB,0.0
2024-04-11,HDB,0.0020865936358893666
2024-04-12,HDB,0.012493492972410092
2024-04-15,HDB,-0.03290488431876615
2024-04-16,HDB,0.0
2024-04-17,HDB,-0.0212652844231791
2024-04-19,HDB,-0.03259098316132547
2024-04-22,HDB,0.006737787759685698
2024-04-23,HDB,-0.008923591745677695
2024-04-24,HDB,0.009003939223410251
2024-04-25,HDB,0.004461795872839014
2024-04-26,HDB,0.04886174347584671
2024-05-02,HDB,0.002117522498676472
2024-05-03,HDB,0.03380876914949815
2024-05-06,HDB,-0.006131834440470163
2024-05-07,HDB,0.0
2024-05-08,HDB,-0.00822622107969151
2024-05-09,HDB,-0.01658890616899955
2024-05-10,HDB,0.0
2024-05-13,HDB,-0.01897733263046908
2024-05-14,HDB,0.0021493820526599094
2024-05-15,HDB,0.00857908847184996
2024-05-16,HDB,0.029771398192451004
2024-05-17,HDB,0.004130098089829559
2024-05-20,HDB,0.02262210796915176
2024-05-21,HDB,-0.006033182503770829
2024-05-22,HDB,-0.014162873039959556
2024-05-23,HDB,0.014366341713699438
2024-05-24,HDB,-0.020232675771370667
2024-05-27,HDB,-0.01652039235931857
2024-05-28,HDB,0.014698162729658737
2024-05-29,HDB,-0.028970512157268424
2024-05-30,HDB,-0.01491742141715513
2024-05-31,HDB,0.006489994591671211
2024-06-03,HDB,0.032240730789897976
2024-06-04,HDB,-0.0020822488287349783
2024-06-05,HDB,-0.010432968179447166
2024-06-06,HDB,0.0
2024-06-07,HDB,0.0
2024-06-10,HDB,0.008434370057986307
2024-06-11,HDB,-0.01463669628855191
2024-06-12,HDB,0.019098143236074172
2024-06-13,HDB,0.004164497657469957
2024-06-14,HDB,-0.0062208398133746234
2024-06-17,HDB,-0.016692749087115266
2024-06-18,HDB,0.006366047745357983
2024-06-19,HDB,0.0
2024-06-20,HDB,-0.004217185028993042
2024-06-21,HDB,-0.019057702488088912
2024-06-24,HDB,-0.034538586076632516
2024-06-25,HDB,0.011179429849077716
2024-06-26,HDB,0.004422332780541938
2024-06-27,HDB,0.011007154650522821
2024-06-28,HDB,0.0021774632553075435
2024-07-01,HDB,0.004345464421509959
2024-07-02,HDB,0.04326663061114111
2024-07-03,HDB,0.01658890616899944
2024-07-04,HDB,0.0020397756246812726
2024-07-05,HDB,-0.006106870229007466
2024-07-08,HDB,0.0
2024-07-09,HDB,0.03481822836661541
2024-07-10,HDB,-0.01187530925284519
2024-07-11,HDB,0.014021031547321039
2024-07-12,HDB,-0.006419753086419733
2024-07-15,HDB,0.010437375745526722
2024-07-16,HDB,0.014264633546483108
2024-07-17,HDB,0.018428709990300662
2024-07-18,HDB,-0.003809523809523707
2024-07-19,HDB,-0.006214149139579517
2024-07-22,HDB,0.013949013949013933
2024-07-23,HDB,-0.009962049335863199
2024-07-24,HDB,0.0
2024-07-25,HDB,0.0
2024-07-26,HDB,0.002395783421178743
2024-07-29,HDB,0.005736137667303964
2024-07-30,HDB,0.001901140684410496
2024-07-31,HDB,0.039848197343453684
2024-08-01,HDB,-0.019160583941605913
2024-08-02,HDB,0.011627906976744207
2024-08-05,HDB,-0.06114942528735623
2024-08-06,HDB,0.014201762977473109
2024-08-07,HDB,0.0
2024-08-08,HDB,0.0038628681796233355
2024-08-09,HDB,0.022126022126022216
2024-08-12,HDB,0.0018823529411764461
2024-08-13,HDB,0.015500234852043215
2024-08-14,HDB,-0.0018501387604071828
2024-08-15,HDB,0.009731232622798958
2024-08-16,HDB,0.03441945846718686
2024-08-19,HDB,-0.0017746228926353025
2024-08-20,HDB,-0.007555555555555649
2024-08-21,HDB,0.01119570085087318
2024-08-22,HDB,0.0
2024-08-23,HDB,0.0
2024-08-26,HDB,0.0
2024-08-27,HDB,0.0
2024-08-28,HDB,-0.001771479185119551
2024-08-29,HDB,0.011091393078970668
2024-08-30,HDB,0.012724879333040784
2024-09-04,HDB,-0.02166377816291165
2024-09-05,HDB,-0.005314437555358653
2024-09-06,HDB,-0.0075690115761354315
2024-09-09,HDB,-0.009421265141319024
2024-09-10,HDB,-0.007246376811594013
2024-09-11,HDB,0.0018248175182480342
2024-09-12,HDB,-0.005919854280510117
2024-09-13,HDB,0.00778744846541457
2024-09-16,HDB,-0.007727272727272805
2024-09-17,HDB,0.015574896930829363
2024-09-18,HDB,0.0036084799278304214
2024-09-19,HDB,0.005393258426966252
2024-09-20,HDB,0.007599463567277587
2024-09-23,HDB,-0.0017746228926353025
2024-09-24,HDB,0.0
2024-09-25,HDB,0.009333333333333416
2024-09-26,HDB,0.03830911492734468
2024-09-27,HDB,0.0
2024-09-30,HDB,-0.003392705682781938
2024-10-01,HDB,-0.0072340425531916
2024-10-02,HDB,-0.015859408486926574
2024-10-03,HDB,0.0034843205574912606
2024-10-04,HDB,-0.01258680555555547
2024-10-07,HDB,-0.016703296703296622
2024-10-08,HDB,0.013410818059901741
2024-10-09,HDB,-0.007498897220996947
2024-10-10,HDB,0.016444444444444484
2024-10-11,HDB,-0.003498032356799352
2024-10-14,HDB,-0.012724879333040784
2024-10-15,HDB,0.005333333333333412
2024-10-16,HDB,-0.0035366931918656697
2024-10-17,HDB,-0.016415261756876576
2024-10-18,HDB,0.014884979702300294
2024-10-21,HDB,-0.001777777777777767
2024-10-22,HDB,0.0017809439002671734
2024-10-23,HDB,-0.001777777777777767
2024-10-24,HDB,-0.0017809439002670624
2024-10-25,HDB,0.0
2024-10-28,HDB,-0.009366636931311345
2024-10-29,HDB,0.024313372354795026
2024-10-30,HDB,-0.003516483516483482
2024-10-31,HDB,-0.011027790030877838
2024-11-01,HDB,-0.01338090990187335
2024-11-04,HDB,-0.018535262206148317
2024-11-05,HDB,0.0
2024-11-06,HDB,0.013357899585444422
2024-11-07,HDB,-0.005909090909090864
2024-11-08,HDB,0.0
2024-11-11,HDB,-0.026520347508001918
2024-11-12,HDB,0.009863785814936632
2024-11-13,HDB,-0.006046511627906925
2024-11-14,HDB,-0.015442208703790428
2024-11-15,HDB,-0.02186311787072248
2024-11-18,HDB,-0.005830903790087327
2024-11-19,HDB,0.003910068426197455
2024-11-20,HDB,0.0
2024-11-21,HDB,0.006329113924050667
2024-11-22,HDB,-0.004354136429608246
2024-11-25,HDB,0.0
2024-11-26,HDB,0.014091350826044735
2024-11-27,HDB,0.004312410158121782
2024-11-28,HDB,0.005725190839694472
2024-11-29,HDB,0.00189753320683117
2024-12-02,HDB,0.0023674242424243097
2024-12-03,HDB,0.025507794048181376
2024-12-04,HDB,-0.005988023952095967
2024-12-05,HDB,0.03104726598702512
2024-12-06,HDB,0.005393258426966252
2024-12-09,HDB,0.0058113544926239324
2024-12-10,HDB,0.03688888888888875
2024-12-11,HDB,0.01157308186883843
2024-12-12,HDB,0.012711864406779627
2024-12-13,HDB,-0.008368200836820106
2024-12-16,HDB,0.0021097046413502962
2024-12-17,HDB,0.002105263157894832
2024-12-18,HDB,0.0
2024-12-19,HDB,-0.012605042016806789
2024-12-20,HDB,-0.004255319148936176
2024-12-23,HDB,0.0
2024-12-24,HDB,0.0
2024-12-25,HDB,0.02136752136752129
2024-12-26,HDB,0.010460251046025215
2024-12-27,HDB,0.0331262939958592
2024-12-30,HDB,0.06813627254509025
2024-12-31,HDB,-0.04315196998123827
2025-01-02,HDB,-0.015686274509803866
2025-01-03,HDB,-0.02589641434262957
2025-01-06,HDB,0.002044989775051187
2025-01-07,HDB,-0.010204081632653073
2025-01-08,HDB,-0.039175257731958735
2025-01-09,HDB,-0.04077253218884114
2025-01-10,HDB,-0.03355704697986572
2025-01-13,HDB,0.004629629629629539
2025-01-14,HDB,-0.025345622119815725
2025-01-15,HDB,0.023640661938534313
2025-01-16,HDB,0.002309468822170979
2025-01-17,HDB,0.03686635944700467
2025-01-20,HDB,0.022222222222222143
2025-01-21,HDB,-0.01521739130434785
2025-01-22,HDB,-0.028697571743929284
2025-01-23,HDB,0.018181818181818077
2025-01-24,HDB,0.01116071428571419
2025-02-03,HDB,-0.01103752759381893
2025-02-04,HDB,0.008928571428571619
2025-02-05,HDB,0.0
2025-02-06,HDB,0.015486725663716783
2025-02-07,HDB,-0.002178649237472796
2025-02-10,HDB,-0.013100436681222627
2025-02-11,HDB,-0.0022123893805310324
2025-02-12,HDB,0.0
2025-02-13,HDB,0.006651884700665134
2025-02-14,HDB,0.006607929515418665
2025-02-17,HDB,-0.00875273522975939
2025-02-18,HDB,0.002207505518763808
2025-02-19,HDB,0.004405286343612369
2025-02-20,HDB,0.002192982456140413
2025-02-21,HDB,0.008752735229759168
2025-02-24,HDB,0.017353579175704903
2025-02-25,HDB,-0.010660980810234588
2025-02-26,HDB,-0.006465517241379226
2025-02-27,HDB,0.006507592190889255
2025-02-28,HDB,-0.006465517241379226
2025-03-03,HDB,-0.002169197396963196
2025-03-04,HDB,-0.0021739130434782483
2025-03-05,HDB,-0.002178649237472796
2025-03-06,HDB,0.0065502183406114245
2025-03-07,HDB,0.015184381778741818
2025-03-10,HDB,0.012820512820512775
2025-03-11,HDB,0.0042194092827005925
2025-03-12,HDB,-0.00630252100840345
2025-03-13,HDB,-0.02114164904862581
2025-03-14,HDB,0.002159827213823018
2025-03-17,HDB,0.008620689655172376
2025-03-18,HDB,-0.0064102564102563875
2025-03-19,HDB,-0.008602150537634357
2025-03-20,HDB,0.002169197396963085
2025-03-21,HDB,-0.0043290043290044045
2025-03-24,HDB,-0.01521739130434785
2025-03-25,HDB,0.004415011037527616
2025-03-26,HDB,0.0
2025-03-27,HDB,-0.004395604395604491
2025-03-28,HDB,-0.017660044150110354
2025-03-31,HDB,-0.006741573033707815
2025-04-01,HDB,0.015837104072398134
2025-04-02,HDB,0.0
2025-04-03,HDB,-0.06904231625835189
2025-04-04,HDB,-0.004784688995215225
2025-04-08,HDB,-0.06971153846153844
2025-04-09,HDB,-0.05943152454780376
2025-04-10,HDB,0.06868131868131866
2025-04-11,HDB,0.06426735218509005
2025-04-14,HDB,0.01449275362318847
2025-04-15,HDB,-0.021428571428571352
2025-04-16,HDB,0.0048661800486617945
2025-04-17,HDB,0.002421307506053294
2025-04-18,HDB,0.004830917874396157
2025-04-21,HDB,-0.019230769230769384
2025-04-22,HDB,-0.004901960784313597
2025-04-23,HDB,0.0024630541871921707
2025-04-24,HDB,0.04422604422604426
2025-04-25,HDB,0.0
2025-04-28,HDB,0.0117647058823529
2025-04-29,HDB,-0.0023255813953488857
2025-05-05,HDB,-0.011655011655011704
2025-05-06,HDB,0.002358490566037874
2025-05-07,HDB,-0.014117647058823568
2025-05-08,HDB,0.014319809069212486
2025-05-09,HDB,-0.0023529411764706687
2025-05-12,HDB,0.014150943396226356
2025-05-13,HDB,0.013953488372093092
2025-05-14,HDB,0.0183486238532109
2025-05-15,HDB,0.0022522522522523403
2025-05-16,HDB,-0.013483146067415741
2025-05-19,HDB,0.002277904328018332
2025-05-20,HDB,0.013636363636363669
2025-05-21,HDB,0.004484304932735439
2025-05-22,HDB,-0.015624999999999889
2025-05-23,HDB,0.0022675736961450532
2025-05-26,HDB,0.02262443438914019
2025-05-27,HDB,0.0
2025-05-28,HDB,-0.015486725663716894
2025-05-29,HDB,-0.008988764044943753
2025-05-30,HDB,-0.015873015873015928
2025-06-02,HDB,-0.004608294930875445
2025-06-03,HDB,0.011574074074074181
2025-06-04,HDB,0.0
2025-06-05,HDB,-0.009153318077803285
2025-06-06,HDB,0.006928406466512715
2025-06-09,HDB,-0.016055045871559703
2025-06-10,HDB,0.002331002331002363
2025-06-11,HDB,-0.0046511627906977715
2025-06-12,HDB,0.016355140186915973
2025-06-13,HDB,-0.006896551724137834
2025-06-16,HDB,0.00694444444444442
2025-06-17,HDB,0.006896551724137945
2025-06-18,HDB,0.0022831050228311334
2025-06-19,HDB,0.002277904328018332
2025-06-20,HDB,0.006818181818181834
2025-06-23,HDB,-0.009029345372460473
2025-06-24,HDB,0.0
2025-06-25,HDB,-0.006833712984054552
2025-06-26,HDB,-0.004587155963302836
2025-06-27,HDB,0.004608294930875667
2025-06-30,HDB,0.0
2025-07-01,HDB,0.013761467889908285
2025-07-02,HDB,0.009049773755656076
2025-07-03,HDB,0.011210762331838486
2025-07-04,HDB,0.0
2025-07-07,HDB,0.03325942350332589
2025-07-08,HDB,0.008583690987124415
2025-07-09,HDB,0.029787234042553123
2025-07-10,HDB,0.006198347107438051
2025-07-11,HDB,0.004106776180698102
2025-07-14,HDB,-0.002044989775051187
2025-07-15,HDB,-0.010245901639344246
2025-07-16,HDB,0.0041407867494824835
2025-07-17,HDB,0.004123711340206171
2025-07-18,HDB,0.002053388090349051
2025-07-21,HDB,0.004098360655737654
2025-07-22,HDB,0.038775510204081653
2025-07-23,HDB,0.04125736738703334
2025-07-24,HDB,0.04150943396226414
2025-07-25,HDB,0.023550724637681153
2025-07-28,HDB,0.0070796460176991705
2025-07-29,HDB,-0.06854130052724072
2025-07-30,HDB,0.005660377358490454
2025-07-31,HDB,-0.007504690431519689
2025-08-01,HDB,0.020793950850661602
2020-08-04,HPG,0.005181347150258864
2020-08-05,HPG,0.04742268041237119
2020-08-06,HPG,-0.0019685039370078705
2020-08-07,HPG,0.005917159763313418
2020-08-10,HPG,0.0039215686274509665
2020-08-11,HPG,-0.001953125
2020-08-12,HPG,0.001956947162426559
2020-08-13,HPG,0.0087890625
2020-08-14,HPG,-0.01645692158760892
2020-08-17,HPG,0.007874015748031482
2020-08-18,HPG,-0.005859375
2020-08-19,HPG,0.003929273084479545
2020-08-20,HPG,-0.005870841487279899
2020-08-21,HPG,0.009842519685039353
2020-08-24,HPG,0.01851851851851838
2020-08-25,HPG,-0.009569377990430561
2020-08-26,HPG,-0.01449275362318847
2020-08-27,HPG,0.0039215686274509665
2020-08-28,HPG,0.0
2020-08-31,HPG,0.0107421875
2020-09-01,HPG,0.009661835748792313
2020-09-03,HPG,0.008612440191387627
2020-09-04,HPG,-0.001897533206831059
2020-09-07,HPG,-0.018060836501901045
2020-09-08,HPG,0.0058083252662148865
2020-09-09,HPG,-0.005774783445620879
2020-09-10,HPG,0.0019361084220717029
2020-09-11,HPG,-0.0038647342995168366
2020-09-14,HPG,0.005819592628515835
2020-09-15,HPG,0.0038572806171650598
2020-09-16,HPG,0.0
2020-09-17,HPG,0.028818443804034644
2020-09-18,HPG,0.011204481792717047
2020-09-21,HPG,0.0
2020-09-22,HPG,-0.005540166204986208
2020-09-23,HPG,0.010213556174559102
2020-09-24,HPG,-0.006433823529411797
2020-09-25,HPG,0.0037002775208139216
2020-09-28,HPG,0.02580645161290329
2020-09-29,HPG,-0.0017969451931717506
2020-09-30,HPG,0.0018001800180018623
2020-10-01,HPG,0.022461814914645162
2020-10-02,HPG,-0.011423550087873546
2020-10-05,HPG,0.02488888888888874
2020-10-06,HPG,0.03295750216825688
2020-10-07,HPG,-0.015952980688497043
2020-10-08,HPG,0.010238907849829282
2020-10-09,HPG,0.014358108108108114
2020-10-12,HPG,-0.008326394671107407
2020-10-13,HPG,-0.009235936188077165
2020-10-14,HPG,0.012711864406779627
2020-10-15,HPG,0.024267782426778295
2020-10-16,HPG,0.002450980392156854
2020-10-19,HPG,-0.007334963325183352
2020-10-20,HPG,0.015599343185550119
2020-10-21,HPG,-0.00808407437348424
2020-10-22,HPG,0.017114914425427896
2020-10-23,HPG,0.043269230769230616
2020-10-26,HPG,-0.003072196620583667
2020-10-27,HPG,0.02003081664098616
2020-10-28,HPG,-0.03247734138972802
2020-10-29,HPG,0.007025761124121788
2020-10-30,HPG,-0.0015503875968991832
2020-11-02,HPG,0.0015527950310558758
2020-11-03,HPG,0.0031007751937983663
2020-11-04,HPG,-0.0015455950540957941
2020-11-05,HPG,-0.013157894736842146
2020-11-06,HPG,0.004705882352941115
2020-11-09,HPG,0.03669008587041356
2020-11-10,HPG,-0.006777108433734913
2020-11-11,HPG,0.0
2020-11-12,HPG,0.005307050796057533
2020-11-13,HPG,0.015837104072398356
2020-11-16,HPG,0.00890868596881944
2020-11-17,HPG,0.034584253127299514
2020-11-18,HPG,0.0369843527738265
2020-11-19,HPG,0.017832647462276974
2020-11-20,HPG,0.014150943396226578
2020-11-23,HPG,0.05049833887043187
2020-11-24,HPG,0.0
2020-11-25,HPG,-0.05123339658444026
2020-11-26,HPG,-0.013333333333333308
2020-11-27,HPG,0.03243243243243232
