date,portfolio,cumulative_return
2020-12-03,Low Volatility,0.2679155638307138
2020-12-04,Low Volatility,0.2687492152020181
2020-12-07,Low Volatility,0.28185892648255617
2020-12-08,Low Volatility,0.27982821081154086
2020-12-09,Low Volatility,0.29850637534544533
2020-12-10,Low Volatility,0.296947187682683
2020-12-11,Low Volatility,0.31439806764362865
2020-12-14,Low Volatility,0.33303679900167826
2020-12-15,Low Volatility,0.30955302655271466
2020-12-16,Low Volatility,0.3252009986352209
2020-12-17,Low Volatility,0.3037785851811159
2020-12-18,Low Volatility,0.3184849927307012
2020-12-21,Low Volatility,0.326328622379509
2020-12-22,Low Volatility,0.31405812333105043
2020-12-23,Low Volatility,0.30217631453721805
2020-12-24,Low Volatility,0.2928092814466332
2020-12-25,Low Volatility,0.3067900422094978
2020-12-28,Low Volatility,0.3023523743931622
2020-12-29,Low Volatility,0.31093506444778707
2020-12-30,Low Volatility,0.30536880942936473
2020-12-31,Low Volatility,0.30264709845280624
2021-01-04,Low Volatility,0.31951572215079826
2021-01-05,Low Volatility,0.33012542888901186
2021-01-06,Low Volatility,0.3450530064331905
2021-01-07,Low Volatility,0.35268994655406427
2021-01-08,Low Volatility,0.35832401696365523
2021-01-11,Low Volatility,0.38440439907701074
2021-01-12,Low Volatility,0.3905937784632423
2021-01-13,Low Volatility,0.3837333138128336
2021-01-14,Low Volatility,0.3739102814948285
2021-01-15,Low Volatility,0.3739505307363882
2021-01-18,Low Volatility,0.37035738718380995
2021-01-19,Low Volatility,0.3080268166289346
2021-01-20,Low Volatility,0.32179747630785926
2021-01-21,Low Volatility,0.3424361572465249
2021-01-22,Low Volatility,0.34154294945718244
2021-01-25,Low Volatility,0.3333535563626999
2021-01-26,Low Volatility,0.31203500813216256
2021-01-27,Low Volatility,0.28698091304005535
2021-01-28,Low Volatility,0.19732832907226516
2021-01-29,Low Volatility,0.22320781654267985
2021-02-01,Low Volatility,0.23299247052793493
2021-02-02,Low Volatility,0.27971883303333467
2021-02-03,Low Volatility,0.3035651598928901
2021-02-04,Low Volatility,0.3061141507226055
2021-02-05,Low Volatility,0.3144278622398682
2021-02-08,Low Volatility,0.25503001957453963
2021-02-09,Low Volatility,0.2970472515236957
2021-02-17,Low Volatility,0.31970500629655385
2021-02-18,Low Volatility,0.3412950424929653
2021-02-19,Low Volatility,0.35378558626747303
2021-02-22,Low Volatility,0.35228922847089605
2021-02-23,Low Volatility,0.3493428976568118
2021-02-24,Low Volatility,0.33181296166964214
2021-02-25,Low Volatility,0.3487803687865796
2021-02-26,Low Volatility,0.35553431141467473
2021-03-01,Low Volatility,0.364022067052697
2021-03-02,Low Volatility,0.3619774337668902
2021-03-03,Low Volatility,0.35588296081336335
2021-03-04,Low Volatility,0.33509236137435705
2021-03-05,Low Volatility,0.3298070098643664
2021-03-08,Low Volatility,0.3151593059205877
2021-03-09,Low Volatility,0.30709222045124696
2021-03-10,Low Volatility,0.3174577827720815
2021-03-11,Low Volatility,0.3312797360340698
2021-03-12,Low Volatility,0.32888920736163163
2021-03-15,Low Volatility,0.3332310253443249
2021-03-16,Low Volatility,0.33266449894473693
2021-03-17,Low Volatility,0.3272669645937223
2021-03-18,Low Volatility,0.3462427421821521
2021-03-19,Low Volatility,0.3240673361367261
2021-03-22,Low Volatility,0.32948717560810836
2021-03-23,Low Volatility,0.3165619915459952
2021-03-24,Low Volatility,0.29557677341397026
2021-03-25,Low Volatility,0.292246567443776
2021-03-26,Low Volatility,0.29409974808000805
2021-03-29,Low Volatility,0.3063629180081149
2021-03-30,Low Volatility,0.31042934312762305
2021-03-31,Low Volatility,0.31198306674380194
2021-04-01,Low Volatility,0.3333672271461956
2021-04-02,Low Volatility,0.34765025282043216
2021-04-05,Low Volatility,0.3590465525343445
2021-04-06,Low Volatility,0.3550802204433383
2021-04-07,Low Volatility,0.34709110110059704
2021-04-08,Low Volatility,0.33698789860984624
2021-04-09,Low Volatility,0.32759857165142847
2021-04-12,Low Volatility,0.33921605494743834
2021-04-13,Low Volatility,0.3289078259604026
2021-04-14,Low Volatility,0.3295153142316867
2021-04-15,Low Volatility,0.3178315785799304
2021-04-16,Low Volatility,0.2935118104810506
2021-04-19,Low Volatility,0.3036827895389296
2021-04-20,Low Volatility,0.3272771399023995
2021-04-22,Low Volatility,0.30997320754756097
2021-04-23,Low Volatility,0.32581348301045154
2021-04-26,Low Volatility,0.29775409156007093
2021-04-27,Low Volatility,0.302720316144949
2021-04-28,Low Volatility,0.2931930121991455
2021-04-29,Low Volatility,0.2954172781236528
2021-05-04,Low Volatility,0.2751337396873885
2021-05-05,Low Volatility,0.2877547286331803
2021-05-06,Low Volatility,0.2604560987116389
2021-05-07,Low Volatility,0.24018549749759588
2021-05-10,Low Volatility,0.26236454567230694
2021-05-11,Low Volatility,0.25668979192360486
2021-05-12,Low Volatility,0.2583173720359673
2021-05-13,Low Volatility,0.25376806263570173
2021-05-14,Low Volatility,0.25621279052792323
2021-05-17,Low Volatility,0.2389599230364814
2021-05-18,Low Volatility,0.22984878614791104
2021-05-19,Low Volatility,0.22496221532897942
2021-05-20,Low Volatility,0.2445213612777617
2021-05-21,Low Volatility,0.24372300041783257
2021-05-24,Low Volatility,0.25881167629187574
2021-05-25,Low Volatility,0.27256005313403286
2021-05-26,Low Volatility,0.2873388309895728
2021-05-27,Low Volatility,0.2785708180359008
2021-05-28,Low Volatility,0.2827848173690848
2021-05-31,Low Volatility,0.2807121985868606
2021-06-01,Low Volatility,0.28541712599597036
2021-06-02,Low Volatility,0.3024320855415621
2021-06-03,Low Volatility,0.3180983228553571
2021-06-04,Low Volatility,0.3091763091137567
2021-06-07,Low Volatility,0.307080920869933
2021-06-08,Low Volatility,0.29883162628650006
2021-06-09,Low Volatility,0.3128547779341937
2021-06-10,Low Volatility,0.324270481000686
2021-06-11,Low Volatility,0.34135898240617046
2021-06-14,Low Volatility,0.33912249820761486
2021-06-15,Low Volatility,0.36020455526579553
2021-06-16,Low Volatility,0.35465348242932615
2021-06-17,Low Volatility,0.3497104544099938
2021-06-18,Low Volatility,0.37205388720184374
2021-06-21,Low Volatility,0.35429655591549514
2021-06-22,Low Volatility,0.36158748941618124
2021-06-23,Low Volatility,0.37148708599442304
2021-06-24,Low Volatility,0.3768511566694359
2021-06-25,Low Volatility,0.3867288747778117
2021-06-28,Low Volatility,0.38557320873498857
2021-06-29,Low Volatility,0.40104040653100026
2021-06-30,Low Volatility,0.4020457507101318
2021-07-01,Low Volatility,0.4014285585754567
2021-07-02,Low Volatility,0.39875202383361974
2021-07-05,Low Volatility,0.3973910232726714
2021-07-06,Low Volatility,0.3702618475457178
2021-07-07,Low Volatility,0.38995847963085484
2021-07-08,Low Volatility,0.3737303927004365
2021-07-09,Low Volatility,0.35134749255645015
2021-07-12,Low Volatility,0.32420820639643955
2021-07-13,Low Volatility,0.3069418123728589
2021-07-14,Low Volatility,0.2945749749896138
2021-07-15,Low Volatility,0.3000647425774421
2021-07-16,Low Volatility,0.3072794308333504
2021-07-19,Low Volatility,0.2702421538398079
2021-07-20,Low Volatility,0.29714688390771093
2021-07-21,Low Volatility,0.2932320397466235
2021-07-22,Low Volatility,0.302653991382521
2021-07-23,Low Volatility,0.2823038231569335
2021-07-26,Low Volatility,0.2822958199847514
2021-07-27,Low Volatility,0.28284965097529247
2021-07-28,Low Volatility,0.2853092079295556
2021-07-29,Low Volatility,0.2993683477377709
2021-07-30,Low Volatility,0.31276812121625874
2021-08-02,Low Volatility,0.3063181805816708
2021-08-03,Low Volatility,0.31631183289325415
2021-08-04,Low Volatility,0.31715036849848843
2021-08-05,Low Volatility,0.3196758902137793
2021-08-06,Low Volatility,0.31599943963760646
2021-08-09,Low Volatility,0.32969406714505345
2021-08-10,Low Volatility,0.3332538136240437
2021-08-11,Low Volatility,0.3382159512770946
2021-08-12,Low Volatility,0.3284169016975993
2021-08-13,Low Volatility,0.32234100753368766
2021-08-16,Low Volatility,0.3244792544611679
2021-08-17,Low Volatility,0.31366172793866487
2021-08-18,Low Volatility,0.31773184216789097
2021-08-19,Low Volatility,0.3296569500666704
2021-08-20,Low Volatility,0.2930164415315033
2021-08-23,Low Volatility,0.26378610634652744
2021-08-24,Low Volatility,0.27584345365958174
2021-08-25,Low Volatility,0.2974499197975591
2021-08-26,Low Volatility,0.29001304791758953
2021-08-27,Low Volatility,0.2947760351111386
2021-08-30,Low Volatility,0.3012205677594557
2021-08-31,Low Volatility,0.30437759764341776
2021-09-01,Low Volatility,0.30212625225450296
2021-09-06,Low Volatility,0.3059479972652899
2021-09-07,Low Volatility,0.3049481140626189
2021-09-08,Low Volatility,0.30081635405046736
2021-09-09,Low Volatility,0.308836645617653
2021-09-10,Low Volatility,0.3176002757386922
2021-09-13,Low Volatility,0.32738905939483187
2021-09-14,Low Volatility,0.3267982888350849
2021-09-15,Low Volatility,0.31875158407783055
2021-09-16,Low Volatility,0.31525823083584403
2021-09-17,Low Volatility,0.3134192571385195
2021-09-20,Low Volatility,0.32475487747143084
2021-09-21,Low Volatility,0.3163483762238939
2021-09-22,Low Volatility,0.32640155174362073
2021-09-23,Low Volatility,0.32554166173398613
2021-09-24,Low Volatility,0.33444410664785074
2021-09-27,Low Volatility,0.3274454764247754
2021-09-28,Low Volatility,0.32991720123812174
2021-09-29,Low Volatility,0.3252463076539802
2021-09-30,Low Volatility,0.32165002828050593
2021-10-01,Low Volatility,0.31628169919668325
2021-10-04,Low Volatility,0.3173077271662399
2021-10-05,Low Volatility,0.3298697772940069
2021-10-06,Low Volatility,0.3213601079187982
2021-10-07,Low Volatility,0.3210026529843286
2021-10-08,Low Volatility,0.3331571862924134
2021-10-11,Low Volatility,0.3534646637730279
2021-10-12,Low Volatility,0.35328171173503065
2021-10-13,Low Volatility,0.35188751072408087
2021-10-14,Low Volatility,0.34761246625838793
2021-10-15,Low Volatility,0.3454495718138677
2021-10-18,Low Volatility,0.33618045198768876
2021-10-19,Low Volatility,0.3469503543328909
2021-10-20,Low Volatility,0.33799485924050976
2021-10-21,Low Volatility,0.3142770889092956
2021-10-22,Low Volatility,0.325816391977118
2021-10-25,Low Volatility,0.3215303201699613
2021-10-26,Low Volatility,0.3175752037505075
2021-10-27,Low Volatility,0.33913329492203337
2021-10-28,Low Volatility,0.3554440859266328
2021-10-29,Low Volatility,0.3559910306195466
2021-11-01,Low Volatility,0.3471037981485796
2021-11-02,Low Volatility,0.360368125903314
2021-11-03,Low Volatility,0.37298328961223226
2021-11-04,Low Volatility,0.36811463419912394
2021-11-05,Low Volatility,0.36922629212218094
2021-11-08,Low Volatility,0.3817709992756946
2021-11-09,Low Volatility,0.3749679653923328
2021-11-10,Low Volatility,0.3728353395721218
2021-11-11,Low Volatility,0.3658012051946622
2021-11-12,Low Volatility,0.36744181098070094
2021-11-15,Low Volatility,0.35893436082349606
2021-11-16,Low Volatility,0.3572686107280125
2021-11-17,Low Volatility,0.3611612548791998
2021-11-18,Low Volatility,0.34269696477354006
2021-11-19,Low Volatility,0.34613473501333747
2021-11-22,Low Volatility,0.35862590818670825
2021-11-23,Low Volatility,0.3665440527566459
2021-11-24,Low Volatility,0.3978370476998023
2021-11-25,Low Volatility,0.3968901423906157
2021-11-26,Low Volatility,0.37631433115060364
2021-11-29,Low Volatility,0.3434093068644717
2021-11-30,Low Volatility,0.3221565067481855
2021-12-01,Low Volatility,0.32259238641441734
2021-12-02,Low Volatility,0.32525985284696035
2021-12-03,Low Volatility,0.30885599633063565
2021-12-06,Low Volatility,0.2897138654101712
2021-12-07,Low Volatility,0.3137882642631691
2021-12-08,Low Volatility,0.3112162358235899
2021-12-09,Low Volatility,0.32115028746047436
2021-12-10,Low Volatility,0.3236046528907688
2021-12-13,Low Volatility,0.3255813576395754
2021-12-14,Low Volatility,0.3208766372928573
2021-12-15,Low Volatility,0.3226214991321543
2021-12-16,Low Volatility,0.3132449031307216
2021-12-17,Low Volatility,0.30275269443543107
2021-12-20,Low Volatility,0.30744614063465936
2021-12-21,Low Volatility,0.3035582738773819
2021-12-22,Low Volatility,0.30183618917244814
2021-12-23,Low Volatility,0.29803882977621265
2021-12-24,Low Volatility,0.3132790052719443
2021-12-27,Low Volatility,0.3228330521181353
2021-12-28,Low Volatility,0.32672408334304026
2021-12-29,Low Volatility,0.3252569476967213
2021-12-30,Low Volatility,0.32549259175540324
2021-12-31,Low Volatility,0.3435414931767624
2022-01-04,Low Volatility,0.35016012169428445
2022-01-05,Low Volatility,0.3372373646619513
2022-01-06,Low Volatility,0.33620890555111815
2022-01-07,Low Volatility,0.3320101970742646
2022-01-10,Low Volatility,0.32619211647519974
2022-01-11,Low Volatility,0.3254056311502611
2022-01-12,Low Volatility,0.32681946736951173
2022-01-13,Low Volatility,0.32939754286231016
2022-01-14,Low Volatility,0.33861423968759974
2022-01-17,Low Volatility,0.3328583558336007
2022-01-18,Low Volatility,0.34971431390036667
2022-01-19,Low Volatility,0.35114773281993306
2022-01-20,Low Volatility,0.34449926692894595
2022-01-21,Low Volatility,0.3468384585177282
2022-01-24,Low Volatility,0.3514928411183007
2022-01-25,Low Volatility,0.3593030512991995
2022-01-26,Low Volatility,0.359081823309755
2022-01-27,Low Volatility,0.36622260916671046
2022-01-28,Low Volatility,0.3590213284849242
2022-02-07,Low Volatility,0.3969947198043773
2022-02-08,Low Volatility,0.4066341408973779
2022-02-09,Low Volatility,0.4101858051803924
2022-02-10,Low Volatility,0.4126293213193606
2022-02-11,Low Volatility,0.4116366653871577
2022-02-14,Low Volatility,0.4125377070703824
2022-02-15,Low Volatility,0.4223056336290272
2022-02-16,Low Volatility,0.414353941675198
2022-02-17,Low Volatility,0.42671212528437574
2022-02-18,Low Volatility,0.4343765204596659
2022-02-21,Low Volatility,0.4354925126539295
2022-02-22,Low Volatility,0.42418197150007053
2022-02-23,Low Volatility,0.4369361980771449
2022-02-24,Low Volatility,0.42479112027818244
2022-02-25,Low Volatility,0.4186011856207823
2022-02-28,Low Volatility,0.40168084538413895
2022-03-01,Low Volatility,0.4044388520029749
2022-03-02,Low Volatility,0.40639864020157357
2022-03-03,Low Volatility,0.40616947532311864
2022-03-04,Low Volatility,0.3897508213884797
2022-03-07,Low Volatility,0.3574226984294975
2022-03-08,Low Volatility,0.3463338468087045
2022-03-09,Low Volatility,0.3534660297967058
2022-03-10,Low Volatility,0.3654326677751958
2022-03-11,Low Volatility,0.3618038439671776
2022-03-14,Low Volatility,0.37314222079153314
2022-03-15,Low Volatility,0.3646088779995431
2022-03-16,Low Volatility,0.3726494014910917
2022-03-17,Low Volatility,0.3702776472231575
2022-03-18,Low Volatility,0.37154619873795625
2022-03-21,Low Volatility,0.3730296667279891
2022-03-22,Low Volatility,0.3720062386740175
2022-03-23,Low Volatility,0.37494027017669973
2022-03-24,Low Volatility,0.3725252326640649
2022-03-25,Low Volatility,0.363729161399865
2022-03-28,Low Volatility,0.3498609249674185
2022-03-29,Low Volatility,0.36062776919348494
2022-03-30,Low Volatility,0.3609035261018907
2022-03-31,Low Volatility,0.38368913708454455
2022-04-01,Low Volatility,0.40335234214978866
2022-04-04,Low Volatility,0.41130163772478845
2022-04-05,Low Volatility,0.3990852310415087
2022-04-06,Low Volatility,0.4068615081615554
2022-04-07,Low Volatility,0.38919399730618154
2022-04-08,Low Volatility,0.3860577151382367
2022-04-12,Low Volatility,0.3766286361272957
2022-04-13,Low Volatility,0.38019307312104145
2022-04-14,Low Volatility,0.3768039414898534
2022-04-15,Low Volatility,0.3734958142599023
2022-04-18,Low Volatility,0.3678242214185907
2022-04-19,Low Volatility,0.3623576778881359
2022-04-20,Low Volatility,0.3684591128101744
2022-04-21,Low Volatility,0.3485434875223907
2022-04-22,Low Volatility,0.376151026681272
2022-04-25,Low Volatility,0.3170639433679341
2022-04-26,Low Volatility,0.3385819300806687
2022-04-27,Low Volatility,0.3387566226592904
2022-04-28,Low Volatility,0.3308441048946906
2022-04-29,Low Volatility,0.3403501741041992
2022-05-04,Low Volatility,0.32617083397024116
2022-05-05,Low Volatility,0.3386161164333543
2022-05-06,Low Volatility,0.3115996530779468
2022-05-09,Low Volatility,0.2826349127082901
2022-05-10,Low Volatility,0.3116063642491036
2022-05-11,Low Volatility,0.3069114736194245
2022-05-12,Low Volatility,0.2672578445198701
2022-05-13,Low Volatility,0.2342178104185233
2022-05-16,Low Volatility,0.23068849055006369
2022-05-17,Low Volatility,0.28309217367786177
2022-05-18,Low Volatility,0.26875353280408243
2022-05-19,Low Volatility,0.2643031125734019
2022-05-20,Low Volatility,0.25272383948613597
2022-05-23,Low Volatility,0.2335536088950465
2022-05-24,Low Volatility,0.25071677928609826
2022-05-25,Low Volatility,0.2774277381221639
2022-05-26,Low Volatility,0.27415051091804865
2022-05-27,Low Volatility,0.30043427153690994
2022-05-30,Low Volatility,0.31217027445396606
2022-05-31,Low Volatility,0.30613341440667696
2022-06-01,Low Volatility,0.3083981954939534
2022-06-02,Low Volatility,0.300274743920387
2022-06-03,Low Volatility,0.29214915223712645
2022-06-06,Low Volatility,0.3080999076904327
2022-06-07,Low Volatility,0.30876568271311755
2022-06-08,Low Volatility,0.3123843558840034
2022-06-09,Low Volatility,0.30249372568363575
2022-06-10,Low Volatility,0.2948312684282204
2022-06-13,Low Volatility,0.2522542468133251
2022-06-14,Low Volatility,0.25012294840329674
2022-06-15,Low Volatility,0.24002887617935076
2022-06-16,Low Volatility,0.27606748550648774
2022-06-17,Low Volatility,0.24922080072680486
2022-06-20,Low Volatility,0.25306202872739747
2022-06-21,Low Volatility,0.2834315112897059
2022-06-22,Low Volatility,0.28001834002136006
2022-06-23,Low Volatility,0.2736394354342937
2022-06-24,Low Volatility,0.2778852432230594
2022-06-27,Low Volatility,0.2890930812275556
2022-06-28,Low Volatility,0.2991573978701114
2022-06-29,Low Volatility,0.2923855379353739
2022-06-30,Low Volatility,0.2839099749429057
2022-07-01,Low Volatility,0.2861449863029737
2022-07-04,Low Volatility,0.2918864981671745
2022-07-05,Low Volatility,0.2747626985650964
2022-07-06,Low Volatility,0.27377737297725857
2022-07-07,Low Volatility,0.30138431172571334
2022-07-08,Low Volatility,0.2896961277012138
2022-07-11,Low Volatility,0.2766176652198715
2022-07-12,Low Volatility,0.27641067725782675
2022-07-13,Low Volatility,0.2718253039855665
2022-07-14,Low Volatility,0.28014843139555845
2022-07-15,Low Volatility,0.2709544005774178
2022-07-18,Low Volatility,0.26848185976160055
2022-07-19,Low Volatility,0.27476875481418417
2022-07-20,Low Volatility,0.29086602179123355
2022-07-21,Low Volatility,0.3048192777291543
2022-07-22,Low Volatility,0.2982187764747817
2022-07-25,Low Volatility,0.29849651896277196
2022-07-26,Low Volatility,0.3016242112388938
2022-07-27,Low Volatility,0.3083333296137152
2022-07-28,Low Volatility,0.32609798403597257
2022-07-29,Low Volatility,0.33354201043586196
2022-08-01,Low Volatility,0.356141535150043
2022-08-02,Low Volatility,0.36937773839660015
2022-08-03,Low Volatility,0.3739353904978795
2022-08-04,Low Volatility,0.38215609156710584
2022-08-05,Low Volatility,0.3668146914437542
2022-08-08,Low Volatility,0.35897960200822543
2022-08-09,Low Volatility,0.35788497744502634
2022-08-10,Low Volatility,0.3582079276907355
2022-08-11,Low Volatility,0.35479754101658223
2022-08-12,Low Volatility,0.3568101321130104
2022-08-15,Low Volatility,0.3638458979079191
2022-08-16,Low Volatility,0.36360606653696803
2022-08-17,Low Volatility,0.36871925465681277
2022-08-18,Low Volatility,0.38215447172231554
2022-08-19,Low Volatility,0.38171040555946467
2022-08-22,Low Volatility,0.3732368847556411
2022-08-23,Low Volatility,0.37686783393787193
2022-08-24,Low Volatility,0.38620971623403255
2022-08-25,Low Volatility,0.38911277554204093
2022-08-26,Low Volatility,0.3848054394818641
2022-08-29,Low Volatility,0.3746456554263393
2022-08-30,Low Volatility,0.3889318287641077
2022-08-31,Low Volatility,0.3799515286002042
2022-09-05,Low Volatility,0.3774462197616084
2022-09-06,Low Volatility,0.38078845180358933
2022-09-07,Low Volatility,0.3460474141359502
2022-09-08,Low Volatility,0.3440150282191521
2022-09-09,Low Volatility,0.35742801759567633
2022-09-12,Low Volatility,0.3539848225697224
2022-09-13,Low Volatility,0.3484939600354291
2022-09-14,Low Volatility,0.325483324374066
2022-09-15,Low Volatility,0.3323478469496983
2022-09-16,Low Volatility,0.33504844695502967
2022-09-19,Low Volatility,0.3232710250313906
2022-09-20,Low Volatility,0.3328033885298707
2022-09-21,Low Volatility,0.3304799722100762
2022-09-22,Low Volatility,0.32845969563829125
2022-09-23,Low Volatility,0.3131549929735997
2022-09-26,Low Volatility,0.2868770438669719
2022-09-27,Low Volatility,0.2826332921538246
2022-09-28,Low Volatility,0.27436373576036455
2022-09-29,Low Volatility,0.2738441951058801
2022-09-30,Low Volatility,0.27679652744298955
2022-10-03,Low Volatility,0.250309014420802
2022-10-04,Low Volatility,0.26006493464536207
2022-10-05,Low Volatility,0.2668474505077998
2022-10-06,Low Volatility,0.24039051508185372
2022-10-07,Low Volatility,0.2143132823247671
2022-10-10,Low Volatility,0.19775658327674028
2022-10-11,Low Volatility,0.16218625733785919
2022-10-12,Low Volatility,0.19392794407042646
2022-10-13,Low Volatility,0.23507984407515714
2022-10-14,Low Volatility,0.25130784486920765
2022-10-17,Low Volatility,0.24186941849174382
2022-10-18,Low Volatility,0.26693927889101565
2022-10-19,Low Volatility,0.2661174777279893
2022-10-20,Low Volatility,0.27702199914300474
2022-10-21,Low Volatility,0.26180005329160694
2022-10-24,Low Volatility,0.2206768494232494
2022-10-25,Low Volatility,0.2569069714942771
2022-10-26,Low Volatility,0.25699485131613353
2022-10-27,Low Volatility,0.29198832198463665
2022-10-28,Low Volatility,0.2898086886524722
2022-10-31,Low Volatility,0.2979345867421539
2022-11-01,Low Volatility,0.3038990477812886
2022-11-02,Low Volatility,0.2819886469260968
2022-11-03,Low Volatility,0.2724916918677269
2022-11-04,Low Volatility,0.24743004925335765
2022-11-07,Low Volatility,0.2636498112524772
2022-11-08,Low Volatility,0.27416452724800267
2022-11-09,Low Volatility,0.2702840236112727
2022-11-10,Low Volatility,0.24759186580585668
2022-11-11,Low Volatility,0.2745830227896673
2022-11-14,Low Volatility,0.28039516607911263
2022-11-15,Low Volatility,0.24711701182663237
2022-11-16,Low Volatility,0.24886525251341185
2022-11-17,Low Volatility,0.27005435065350936
2022-11-18,Low Volatility,0.26960354113723684
2022-11-21,Low Volatility,0.2618731707014359
2022-11-22,Low Volatility,0.25067469365735695
2022-11-23,Low Volatility,0.26107893397759985
2022-11-24,Low Volatility,0.26917770844652744
2022-11-25,Low Volatility,0.27993935180515006
2022-11-28,Low Volatility,0.29631020346477577
2022-11-29,Low Volatility,0.30968095666264683
2022-11-30,Low Volatility,0.31903774397642626
2022-12-01,Low Volatility,0.3129047646467058
2022-12-02,Low Volatility,0.3569530577320086
2022-12-05,Low Volatility,0.366572585131834
2022-12-06,Low Volatility,0.3231225244876694
2022-12-07,Low Volatility,0.3188701902179747
2022-12-08,Low Volatility,0.3143225972620849
2022-12-09,Low Volatility,0.32768279360251706
2022-12-12,Low Volatility,0.31698592219769206
2022-12-13,Low Volatility,0.32540054017594544
2022-12-14,Low Volatility,0.32881914038681814
2022-12-15,Low Volatility,0.3337448686265234
2022-12-16,Low Volatility,0.3309058960176836
2022-12-19,Low Volatility,0.31566923645858225
2022-12-20,Low Volatility,0.3194159453163594
2022-12-21,Low Volatility,0.3285297617435503
2022-12-22,Low Volatility,0.32686206477794055
2022-12-23,Low Volatility,0.32351182492879893
2022-12-26,Low Volatility,0.30386124059566644
2022-12-27,Low Volatility,0.30217109543343046
2022-12-28,Low Volatility,0.31889745058341123
2022-12-29,Low Volatility,0.3126878527702941
2022-12-30,Low Volatility,0.29775170551919006
2023-01-03,Low Volatility,0.3323585452629141
2023-01-04,Low Volatility,0.3359449523353746
2023-01-05,Low Volatility,0.3518769699449351
2023-01-06,Low Volatility,0.35530159749043677
2023-01-09,Low Volatility,0.36904683228431767
2023-01-10,Low Volatility,0.3699692658764535
2023-01-11,Low Volatility,0.37656909397721017
2023-01-12,Low Volatility,0.3784026743363229
2023-01-13,Low Volatility,0.3839086890576282
2023-01-16,Low Volatility,0.39726643274129647
2023-01-17,Low Volatility,0.41890735496784504
2023-01-18,Low Volatility,0.4288691929804933
2023-01-19,Low Volatility,0.4475531393509935
2023-01-27,Low Volatility,0.4627309622019087
2023-01-30,Low Volatility,0.42744647043414874
2023-01-31,Low Volatility,0.4396409959680674
2023-02-01,Low Volatility,0.4128296101825528
2023-02-02,Low Volatility,0.4096887242322085
2023-02-03,Low Volatility,0.409468886813934
2023-02-06,Low Volatility,0.43331404989015554
2023-02-07,Low Volatility,0.4065611979713488
2023-02-08,Low Volatility,0.4180467968211401
2023-02-09,Low Volatility,0.38876302881334657
2023-02-10,Low Volatility,0.38725157785585895
2023-02-13,Low Volatility,0.3852386739656517
2023-02-14,Low Volatility,0.3730508101736123
2023-02-15,Low Volatility,0.3885292402658438
2023-02-16,Low Volatility,0.39277595145228683
2023-02-17,Low Volatility,0.3883964701226952
2023-02-20,Low Volatility,0.4119391635573002
2023-02-21,Low Volatility,0.4090545423986751
2023-02-22,Low Volatility,0.3822849714711185
2023-02-23,Low Volatility,0.38296696640378114
2023-02-24,Low Volatility,0.36831677198207635
2023-02-27,Low Volatility,0.3655374866865393
2023-02-28,Low Volatility,0.3783528032830592
2023-03-01,Low Volatility,0.40121992293921127
2023-03-02,Low Volatility,0.3944849096063834
2023-03-03,Low Volatility,0.3769705772838541
2023-03-06,Low Volatility,0.35511853018442463
2023-03-07,Low Volatility,0.3680099996103361
2023-03-08,Low Volatility,0.37992195707752585
2023-03-09,Low Volatility,0.3958918608695561
2023-03-10,Low Volatility,0.38513448473080913
2023-03-13,Low Volatility,0.381159025720863
2023-03-14,Low Volatility,0.38072109363716633
2023-03-15,Low Volatility,0.4002935190852912
2023-03-16,Low Volatility,0.38644218653344486
2023-03-17,Low Volatility,0.3932670943346339
2023-03-20,Low Volatility,0.36340223862834065
2023-03-21,Low Volatility,0.3615770521344823
2023-03-22,Low Volatility,0.37372437409709747
2023-03-23,Low Volatility,0.3892429868395684
2023-03-24,Low Volatility,0.3845745473398432
2023-03-27,Low Volatility,0.3862648430526825
2023-03-28,Low Volatility,0.3876635462321325
2023-03-29,Low Volatility,0.3890994548284379
2023-03-30,Low Volatility,0.39264180592050457
2023-03-31,Low Volatility,0.3875054031948557
2023-04-03,Low Volatility,0.3822893757603234
2023-04-04,Low Volatility,0.37184560312482384
2023-04-05,Low Volatility,0.3750296437753462
2023-04-06,Low Volatility,0.3660719892200901
2023-04-07,Low Volatility,0.3677216846924549
2023-04-10,Low Volatility,0.36078177610463213
2023-04-11,Low Volatility,0.35527381456237994
2023-04-12,Low Volatility,0.34102531294980465
2023-04-13,Low Volatility,0.3355279108913525
2023-04-14,Low Volatility,0.32752350274446185
2023-04-17,Low Volatility,0.3222506112416288
2023-04-18,Low Volatility,0.32444807179547985
2023-04-19,Low Volatility,0.3287448198426186
2023-04-20,Low Volatility,0.32485058661226685
2023-04-21,Low Volatility,0.31348930208271386
2023-04-24,Low Volatility,0.3132985041668259
2023-04-25,Low Volatility,0.3074827667495428
2023-04-26,Low Volatility,0.31290515311814127
2023-04-27,Low Volatility,0.31350397947637676
2023-04-28,Low Volatility,0.3196757650800437
2023-05-04,Low Volatility,0.30156415195828545
2023-05-05,Low Volatility,0.3052365802858501
2023-05-08,Low Volatility,0.3262460662835154
2023-05-09,Low Volatility,0.32016129399081605
2023-05-10,Low Volatility,0.3225546257033085
2023-05-11,Low Volatility,0.3164276263144794
2023-05-12,Low Volatility,0.32159763920474815
2023-05-15,Low Volatility,0.31680662856959096
2023-05-16,Low Volatility,0.3207958513490998
2023-05-17,Low Volatility,0.31901467448875787
